Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
1.022	2.8271484375	0.6689453125
1.024	2.8369140625	0.6689453125
1.026	2.841796875	0.673828125
1.028	2.8466796875	0.6591796875
1.03	2.841796875	0.654296875
1.031996	2.8515625	0.6494140625
1.034	2.8466796875	0.654296875
1.035996	2.8564453125	0.654296875
1.038	2.8564453125	0.6640625
1.039996	2.8515625	0.6640625
1.042	2.8564453125	0.6494140625
1.043996	2.8515625	0.6591796875
1.046	2.8564453125	0.6689453125
1.047996	2.8564453125	0.6591796875
1.05	2.8564453125	0.654296875
1.051996	2.861328125	0.625
1.054	2.8564453125	0.654296875
1.055996	2.8564453125	0.6494140625
1.058	2.8564453125	0.6591796875
1.060008	2.8466796875	0.6396484375
1.062	2.8515625	0.64453125
1.064	2.8564453125	0.64453125
1.066	2.861328125	0.654296875
1.068	2.861328125	0.6591796875
1.07	2.861328125	0.64453125
1.072	2.861328125	0.6494140625
1.073996	2.8515625	0.64453125
1.076	2.8564453125	0.6396484375
1.077996	2.8515625	0.64453125
1.08	2.8515625	0.6494140625
1.081996	2.8515625	0.634765625
1.084	2.8564453125	0.6494140625
1.085996	2.861328125	0.6396484375
1.088	2.8515625	0.6494140625
1.089996	2.8466796875	0.654296875
1.092	2.861328125	0.6494140625
1.093996	2.861328125	0.634765625
1.096	2.861328125	0.634765625
1.097996	2.8466796875	0.625
1.1	2.8564453125	0.6494140625
1.101996	2.8515625	0.6396484375
1.104004	2.8515625	0.6396484375
1.106	2.8564453125	0.6396484375
1.108	2.861328125	0.634765625
1.11	2.8564453125	0.634765625
1.112	2.8515625	0.6396484375
1.114	2.8564453125	0.64453125
1.115996	2.8564453125	0.6396484375
1.118	2.861328125	0.634765625
1.119996	2.8515625	0.6103515625
1.122	2.8515625	0.6298828125
1.123996	2.8515625	0.6396484375
1.126	2.861328125	0.6396484375
1.127996	2.861328125	0.6396484375
1.13	2.8564453125	0.625
1.131996	2.861328125	0.625
1.134	0.0	0.6396484375
1.135996	0.0	0.6396484375
1.138	0.0	0.6298828125
1.139996	0.0	0.6396484375
1.142	0.0	0.6201171875
1.143996	0.0	0.64453125
1.146004	0.0	0.625
1.148	0.0	0.634765625
1.15	0.0	0.625
1.152	0.0	0.6103515625
1.154	0.0	0.634765625
1.156	0.0	0.625
1.158	0.0	0.634765625
1.159996	0.0	0.634765625
1.162	0.0	0.634765625
1.163996	0.0	0.6298828125
1.166	0.0	0.634765625
1.167996	0.0	0.634765625
1.17	0.0	0.6396484375
1.171996	0.0	0.6298828125
1.174	0.0	0.634765625
1.175996	0.0	0.6298828125
1.178	0.0	0.6396484375
1.179996	0.0	0.6298828125
1.182	0.0	0.6298828125
1.183996	0.0	0.6298828125
1.186	0.0	0.634765625
1.188008	0.0	0.6396484375
1.19	0.0	0.6396484375
1.192	0.234375	0.6396484375
1.194	0.48828125	0.634765625
1.196	0.7470703125	0.6396484375
1.198	1.005859375	0.6396484375
1.2	1.2548828125	0.6396484375
1.201996	1.5283203125	0.6396484375
1.204	1.767578125	0.64453125
1.205996	1.9970703125	0.634765625
1.208	2.2119140625	0.64453125
1.209996	2.3779296875	0.6298828125
1.212	2.5	0.6396484375
1.213996	2.607421875	0.64453125
1.216	2.6708984375	0.634765625
1.217996	2.734375	0.6396484375
1.22	2.7734375	0.615234375
1.221996	2.79296875	0.625
1.224	2.8173828125	0.6396484375
1.225996	2.83203125	0.6396484375
1.228	2.8369140625	0.6298828125
1.229996	2.8466796875	0.634765625
1.232004	2.8466796875	0.6201171875
1.234	2.8564453125	0.634765625
1.236	2.8564453125	0.634765625
1.238	2.8564453125	0.6396484375
1.24	2.8466796875	0.6396484375
1.242	2.8564453125	0.634765625
1.243996	2.8515625	0.6298828125
1.246	2.861328125	0.634765625
1.247996	2.8515625	0.634765625
1.25	2.8564453125	0.634765625
1.251996	2.8564453125	0.634765625
1.254	2.8515625	0.6298828125
1.255996	2.8564453125	0.6298828125
1.258	2.8564453125	0.6298828125
1.259996	2.8466796875	0.634765625
1.262	2.8564453125	0.634765625
1.263996	2.8515625	0.6298828125
1.266	2.8564453125	0.625
1.267996	2.8515625	0.634765625
1.27	2.8515625	0.6298828125
1.271996	2.8515625	0.625
1.274004	2.8515625	0.625
1.276	2.8515625	0.625
1.278	2.861328125	0.625
1.28	2.861328125	0.6396484375
1.282	2.8466796875	0.6298828125
1.284	2.861328125	0.6298828125
1.286	2.861328125	0.6298828125
1.287996	2.861328125	0.625
1.29	2.8564453125	0.625
1.291996	2.8564453125	0.6201171875
1.294	2.861328125	0.634765625
1.295996	2.861328125	0.6298828125
1.298	2.8515625	0.6005859375
1.299996	2.8515625	0.6103515625
1.302	2.8564453125	0.6298828125
1.303996	2.8564453125	0.625
1.306	2.861328125	0.6201171875
1.307996	2.861328125	0.615234375
1.31	2.861328125	0.6103515625
1.311996	2.861328125	0.615234375
1.314	2.8515625	0.6201171875
1.316008	2.861328125	0.615234375
1.318	2.8564453125	0.6201171875
1.32	2.861328125	0.60546875
1.322	2.8564453125	0.6103515625
1.324	2.8564453125	0.625
1.326	2.861328125	0.615234375
1.328	2.8564453125	0.6201171875
1.329996	0.0	0.615234375
1.332	0.0	0.615234375
1.333996	0.0	0.6103515625
1.336	0.0	0.6103515625
1.337996	0.0	0.615234375
1.34	0.0	0.615234375
1.341996	0.0	0.615234375
1.344	0.0	0.6103515625
1.345996	0.0	0.6201171875
1.348	0.0	0.6201171875
1.349996	0.0	0.615234375
1.352	0.0	0.6201171875
1.353996	0.0	0.615234375
1.356	0.0	0.615234375
1.357996	0.0	0.6201171875
1.360004	0.0	0.615234375
1.362	0.0	0.60546875
1.364	0.0	0.6103515625
1.366	0.0	0.60546875
1.368	0.0	0.6201171875
1.37	0.0	0.6201171875
1.371996	0.0	0.615234375
1.374	0.0	0.6103515625
1.375996	0.0	0.6201171875
1.378	0.0	0.6103515625
1.379996	0.0	0.615234375
1.382	0.0	0.6103515625
1.383996	0.0	0.615234375
1.386	0.0	0.6201171875
1.387996	0.0	0.6103515625
1.39	0.087890625	0.6103515625
1.391996	0.3515625	0.6103515625
1.394	0.60546875	0.615234375
1.395996	0.8642578125	0.615234375
1.398	1.1279296875	0.615234375
1.399996	1.38671875	0.5859375
1.402004	1.630859375	0.6103515625
1.404	1.8798828125	0.60546875
1.406	2.099609375	0.6103515625
1.408	2.28515625	0.615234375
1.41	2.431640625	0.60546875
1.412	2.5537109375	0.6005859375
1.414	2.63671875	0.6103515625
1.415996	2.7099609375	0.615234375
1.418	2.7490234375	0.6103515625
1.419996	2.7880859375	0.6005859375
1.422	2.802734375	0.595703125
1.423996	2.8271484375	0.6005859375
1.426	2.83203125	0.6103515625
1.427996	2.841796875	0.6103515625
1.43	2.8515625	0.6103515625
1.431996	2.8466796875	0.60546875
1.434	2.841796875	0.6103515625
1.435996	2.8564453125	0.6005859375
1.438	2.8466796875	0.6005859375
1.439996	2.8564453125	0.6005859375
1.442	2.8515625	0.6005859375
1.444008	2.8515625	0.595703125
1.446	2.8564453125	0.6103515625
1.448	2.861328125	0.6005859375
1.45	2.861328125	0.615234375
1.452	2.8564453125	0.60546875
1.454	2.8564453125	0.60546875
1.456	2.8515625	0.6103515625
1.457996	2.8564453125	0.595703125
1.46	2.8564453125	0.6103515625
1.461996	2.8564453125	0.6103515625
1.464	2.8564453125	0.6103515625
1.465996	2.861328125	0.60546875
1.468	2.8564453125	0.60546875
1.469996	2.8564453125	0.60546875
1.472	2.8564453125	0.6103515625
1.473996	2.861328125	0.615234375
1.476	2.8564453125	0.6103515625
1.477996	2.8515625	0.615234375
1.48	2.8515625	0.615234375
1.481996	2.8564453125	0.6103515625
1.484	2.861328125	0.615234375
1.485996	2.8564453125	0.6201171875
1.488004	2.861328125	0.6201171875
1.49	2.861328125	0.615234375
1.492	2.861328125	0.6201171875
1.494	2.861328125	0.615234375
1.496	2.8515625	0.615234375
1.498	2.8515625	0.615234375
1.499996	2.861328125	0.6201171875
1.502	2.8564453125	0.6298828125
1.503996	2.8564453125	0.625
1.506	2.8564453125	0.6201171875
1.507996	2.861328125	0.6298828125
1.51	0.0	0.6201171875
1.511996	0.0	0.634765625
1.514	0.0	0.6298828125
1.515996	0.0	0.6298828125
1.518	0.0	0.634765625
1.519996	0.0	0.6396484375
1.522	0.0	0.615234375
1.523996	0.0	0.625
1.526	0.0	0.634765625
1.527996	0.0	0.634765625
1.530004	0.0	0.634765625
1.532	0.0	0.6298828125
1.534	0.0	0.6201171875
1.536	0.0	0.634765625
1.538	0.0	0.634765625
1.54	0.0	0.6396484375
1.542	0.0	0.64453125
1.543996	0.0	0.625
1.546	0.0	0.64453125
1.547996	0.0	0.634765625
1.55	0.0	0.6396484375
1.551996	0.0	0.64453125
1.554	0.0	0.64453125
1.555996	0.0	0.6494140625
1.558	0.0	0.64453125
1.559996	0.0	0.64453125
1.562	0.0	0.6494140625
1.563996	0.0	0.6494140625
